# file...... output/IEEE_123_feeder_0_climate.csv
# date...... Fri Jul 26 12:25:41 2019
# user...... ankit
# host...... (null)
# target.... climate 1
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,temperature,humidity
2013-07-29 12:01:15 PST,+100.961,+0.270249
2013-07-29 12:01:16 PST,+100.961,+0.270249
2013-07-29 12:01:17 PST,+100.961,+0.270249
2013-07-29 12:01:18 PST,+100.961,+0.270249
2013-07-29 12:01:19 PST,+100.961,+0.270249
2013-07-29 12:01:20 PST,+100.961,+0.270249
2013-07-29 12:01:21 PST,+100.961,+0.270249
2013-07-29 12:01:22 PST,+100.961,+0.270249
2013-07-29 12:01:23 PST,+100.961,+0.270249
2013-07-29 12:01:24 PST,+100.961,+0.270249
2013-07-29 12:01:25 PST,+100.961,+0.270249
2013-07-29 12:01:26 PST,+100.961,+0.270249
2013-07-29 12:01:27 PST,+100.961,+0.270249
2013-07-29 12:01:28 PST,+100.961,+0.270249
2013-07-29 12:01:29 PST,+100.961,+0.270249
2013-07-29 12:01:30 PST,+100.961,+0.270249
2013-07-29 12:01:31 PST,+100.961,+0.270249
2013-07-29 12:01:32 PST,+100.961,+0.270249
2013-07-29 12:01:33 PST,+100.961,+0.270249
2013-07-29 12:01:34 PST,+100.961,+0.270249
2013-07-29 12:01:35 PST,+100.961,+0.270249
2013-07-29 12:01:36 PST,+100.961,+0.270249
2013-07-29 12:01:37 PST,+100.961,+0.270249
2013-07-29 12:01:38 PST,+100.961,+0.270249
2013-07-29 12:01:39 PST,+100.961,+0.270249
2013-07-29 12:01:40 PST,+100.961,+0.270249
2013-07-29 12:01:41 PST,+100.961,+0.270249
2013-07-29 12:01:42 PST,+100.961,+0.270249
2013-07-29 12:01:43 PST,+100.961,+0.270249
2013-07-29 12:01:44 PST,+100.961,+0.270249
2013-07-29 12:01:45 PST,+100.961,+0.270249
2013-07-29 12:01:46 PST,+100.961,+0.270249
2013-07-29 12:01:47 PST,+100.961,+0.270249
2013-07-29 12:01:48 PST,+100.961,+0.270249
2013-07-29 12:01:49 PST,+100.961,+0.270249
2013-07-29 12:01:50 PST,+100.961,+0.270249
2013-07-29 12:01:51 PST,+100.961,+0.270249
2013-07-29 12:01:52 PST,+100.961,+0.270249
2013-07-29 12:01:53 PST,+100.961,+0.270249
2013-07-29 12:01:54 PST,+100.961,+0.270249
2013-07-29 12:01:55 PST,+100.961,+0.270249
2013-07-29 12:01:56 PST,+100.961,+0.270249
2013-07-29 12:01:57 PST,+100.981,+0.270494
2013-07-29 12:01:58 PST,+100.981,+0.270494
2013-07-29 12:01:59 PST,+100.981,+0.270494
2013-07-29 12:02:00 PST,+100.981,+0.270494
2013-07-29 12:02:01 PST,+100.981,+0.270494
2013-07-29 12:02:02 PST,+100.981,+0.270494
2013-07-29 12:02:03 PST,+100.981,+0.270494
2013-07-29 12:02:04 PST,+100.981,+0.270494
2013-07-29 12:02:05 PST,+100.981,+0.270494
2013-07-29 12:02:06 PST,+100.981,+0.270494
2013-07-29 12:02:07 PST,+100.981,+0.270494
2013-07-29 12:02:08 PST,+100.981,+0.270494
2013-07-29 12:02:09 PST,+100.981,+0.270494
2013-07-29 12:02:10 PST,+100.981,+0.270494
2013-07-29 12:02:11 PST,+100.981,+0.270494
2013-07-29 12:02:12 PST,+100.981,+0.270494
2013-07-29 12:02:13 PST,+100.981,+0.270494
2013-07-29 12:02:14 PST,+100.981,+0.270494
2013-07-29 12:02:15 PST,+100.981,+0.270494
2013-07-29 12:02:16 PST,+100.981,+0.270494
2013-07-29 12:02:17 PST,+100.981,+0.270494
2013-07-29 12:02:18 PST,+100.981,+0.270494
2013-07-29 12:02:19 PST,+100.981,+0.270494
2013-07-29 12:02:20 PST,+100.981,+0.270494
2013-07-29 12:02:21 PST,+100.981,+0.270494
2013-07-29 12:02:22 PST,+100.981,+0.270494
2013-07-29 12:02:23 PST,+100.981,+0.270494
2013-07-29 12:02:24 PST,+100.981,+0.270494
2013-07-29 12:02:25 PST,+100.981,+0.270494
2013-07-29 12:02:26 PST,+100.981,+0.270494
2013-07-29 12:02:27 PST,+100.981,+0.270494
2013-07-29 12:02:28 PST,+100.981,+0.270494
2013-07-29 12:02:29 PST,+100.981,+0.270494
2013-07-29 12:02:30 PST,+100.981,+0.270494
2013-07-29 12:02:31 PST,+100.981,+0.270494
2013-07-29 12:02:32 PST,+100.981,+0.270494
2013-07-29 12:02:33 PST,+100.981,+0.270494
2013-07-29 12:02:34 PST,+100.981,+0.270494
2013-07-29 12:02:35 PST,+100.981,+0.270494
2013-07-29 12:02:36 PST,+100.981,+0.270494
2013-07-29 12:02:37 PST,+100.981,+0.270494
2013-07-29 12:02:38 PST,+100.981,+0.270494
2013-07-29 12:02:39 PST,+100.981,+0.270494
2013-07-29 12:02:40 PST,+100.981,+0.270494
2013-07-29 12:02:41 PST,+100.981,+0.270494
2013-07-29 12:02:42 PST,+100.981,+0.270494
2013-07-29 12:02:43 PST,+100.981,+0.270494
2013-07-29 12:02:44 PST,+100.981,+0.270494
2013-07-29 12:02:45 PST,+100.981,+0.270494
2013-07-29 12:02:46 PST,+100.981,+0.270494
2013-07-29 12:02:47 PST,+100.981,+0.270494
2013-07-29 12:02:48 PST,+100.981,+0.270494
2013-07-29 12:02:49 PST,+100.981,+0.270494
2013-07-29 12:02:50 PST,+100.981,+0.270494
2013-07-29 12:02:51 PST,+100.981,+0.270494
2013-07-29 12:02:52 PST,+100.981,+0.270494
2013-07-29 12:02:53 PST,+100.981,+0.270494
2013-07-29 12:02:54 PST,+100.981,+0.270494
2013-07-29 12:02:55 PST,+100.981,+0.270494
2013-07-29 12:02:56 PST,+100.981,+0.270494
2013-07-29 12:02:57 PST,+101,+0.270738
2013-07-29 12:02:58 PST,+101,+0.270738
2013-07-29 12:02:59 PST,+101,+0.270738
2013-07-29 12:03:00 PST,+101,+0.270738
2013-07-29 12:03:01 PST,+101,+0.270738
2013-07-29 12:03:02 PST,+101,+0.270738
2013-07-29 12:03:03 PST,+101,+0.270738
2013-07-29 12:03:04 PST,+101,+0.270738
2013-07-29 12:03:05 PST,+101,+0.270738
2013-07-29 12:03:06 PST,+101,+0.270738
2013-07-29 12:03:07 PST,+101,+0.270738
2013-07-29 12:03:08 PST,+101,+0.270738
2013-07-29 12:03:09 PST,+101,+0.270738
2013-07-29 12:03:10 PST,+101,+0.270738
2013-07-29 12:03:11 PST,+101,+0.270738
2013-07-29 12:03:12 PST,+101,+0.270738
2013-07-29 12:03:13 PST,+101,+0.270738
2013-07-29 12:03:14 PST,+101,+0.270738
2013-07-29 12:03:15 PST,+101,+0.270738
2013-07-29 12:03:16 PST,+101,+0.270738
2013-07-29 12:03:17 PST,+101,+0.270738
2013-07-29 12:03:18 PST,+101,+0.270738
2013-07-29 12:03:19 PST,+101,+0.270738
2013-07-29 12:03:20 PST,+101,+0.270738
2013-07-29 12:03:21 PST,+101,+0.270738
2013-07-29 12:03:22 PST,+101,+0.270738
2013-07-29 12:03:23 PST,+101,+0.270738
2013-07-29 12:03:24 PST,+101,+0.270738
2013-07-29 12:03:25 PST,+101,+0.270738
2013-07-29 12:03:26 PST,+101,+0.270738
2013-07-29 12:03:27 PST,+101,+0.270738
2013-07-29 12:03:28 PST,+101,+0.270738
2013-07-29 12:03:29 PST,+101,+0.270738
2013-07-29 12:03:30 PST,+101,+0.270738
2013-07-29 12:03:31 PST,+101,+0.270738
2013-07-29 12:03:32 PST,+101,+0.270738
2013-07-29 12:03:33 PST,+101,+0.270738
2013-07-29 12:03:34 PST,+101,+0.270738
2013-07-29 12:03:35 PST,+101,+0.270738
2013-07-29 12:03:36 PST,+101,+0.270738
2013-07-29 12:03:37 PST,+101,+0.270738
2013-07-29 12:03:38 PST,+101,+0.270738
2013-07-29 12:03:39 PST,+101,+0.270738
2013-07-29 12:03:40 PST,+101,+0.270738
2013-07-29 12:03:41 PST,+101,+0.270738
2013-07-29 12:03:42 PST,+101,+0.270738
2013-07-29 12:03:43 PST,+101,+0.270738
2013-07-29 12:03:44 PST,+101,+0.270738
2013-07-29 12:03:45 PST,+101,+0.270738
2013-07-29 12:03:46 PST,+101,+0.270738
2013-07-29 12:03:47 PST,+101,+0.270738
2013-07-29 12:03:48 PST,+101,+0.270738
2013-07-29 12:03:49 PST,+101,+0.270738
2013-07-29 12:03:50 PST,+101,+0.270738
2013-07-29 12:03:51 PST,+101,+0.270738
2013-07-29 12:03:52 PST,+101,+0.270738
2013-07-29 12:03:53 PST,+101,+0.270738
2013-07-29 12:03:54 PST,+101,+0.270738
2013-07-29 12:03:55 PST,+101,+0.270738
2013-07-29 12:03:56 PST,+101,+0.270738
2013-07-29 12:03:57 PST,+101.02,+0.270978
2013-07-29 12:03:58 PST,+101.02,+0.270978
2013-07-29 12:03:59 PST,+101.02,+0.270978
2013-07-29 12:04:00 PST,+101.02,+0.270978
2013-07-29 12:04:01 PST,+101.02,+0.270978
2013-07-29 12:04:02 PST,+101.02,+0.270978
2013-07-29 12:04:03 PST,+101.02,+0.270978
2013-07-29 12:04:04 PST,+101.02,+0.270978
2013-07-29 12:04:05 PST,+101.02,+0.270978
2013-07-29 12:04:06 PST,+101.02,+0.270978
2013-07-29 12:04:07 PST,+101.02,+0.270978
2013-07-29 12:04:08 PST,+101.02,+0.270978
2013-07-29 12:04:09 PST,+101.02,+0.270978
2013-07-29 12:04:10 PST,+101.02,+0.270978
2013-07-29 12:04:11 PST,+101.02,+0.270978
2013-07-29 12:04:12 PST,+101.02,+0.270978
2013-07-29 12:04:13 PST,+101.02,+0.270978
2013-07-29 12:04:14 PST,+101.02,+0.270978
2013-07-29 12:04:15 PST,+101.02,+0.270978
2013-07-29 12:04:16 PST,+101.02,+0.270978
2013-07-29 12:04:17 PST,+101.02,+0.270978
2013-07-29 12:04:18 PST,+101.02,+0.270978
2013-07-29 12:04:19 PST,+101.02,+0.270978
2013-07-29 12:04:20 PST,+101.02,+0.270978
2013-07-29 12:04:21 PST,+101.02,+0.270978
2013-07-29 12:04:22 PST,+101.02,+0.270978
2013-07-29 12:04:23 PST,+101.02,+0.270978
2013-07-29 12:04:24 PST,+101.02,+0.270978
2013-07-29 12:04:25 PST,+101.02,+0.270978
2013-07-29 12:04:26 PST,+101.02,+0.270978
2013-07-29 12:04:27 PST,+101.02,+0.270978
2013-07-29 12:04:28 PST,+101.02,+0.270978
2013-07-29 12:04:29 PST,+101.02,+0.270978
2013-07-29 12:04:30 PST,+101.02,+0.270978
2013-07-29 12:04:31 PST,+101.02,+0.270978
2013-07-29 12:04:32 PST,+101.02,+0.270978
2013-07-29 12:04:33 PST,+101.02,+0.270978
2013-07-29 12:04:34 PST,+101.02,+0.270978
2013-07-29 12:04:35 PST,+101.02,+0.270978
2013-07-29 12:04:36 PST,+101.02,+0.270978
2013-07-29 12:04:37 PST,+101.02,+0.270978
2013-07-29 12:04:38 PST,+101.02,+0.270978
2013-07-29 12:04:39 PST,+101.02,+0.270978
2013-07-29 12:04:40 PST,+101.02,+0.270978
2013-07-29 12:04:41 PST,+101.02,+0.270978
2013-07-29 12:04:42 PST,+101.02,+0.270978
2013-07-29 12:04:43 PST,+101.02,+0.270978
2013-07-29 12:04:44 PST,+101.02,+0.270978
2013-07-29 12:04:45 PST,+101.02,+0.270978
2013-07-29 12:04:46 PST,+101.02,+0.270978
2013-07-29 12:04:47 PST,+101.02,+0.270978
2013-07-29 12:04:48 PST,+101.02,+0.270978
2013-07-29 12:04:49 PST,+101.02,+0.270978
2013-07-29 12:04:50 PST,+101.02,+0.270978
2013-07-29 12:04:51 PST,+101.02,+0.270978
2013-07-29 12:04:52 PST,+101.02,+0.270978
2013-07-29 12:04:53 PST,+101.02,+0.270978
2013-07-29 12:04:54 PST,+101.02,+0.270978
2013-07-29 12:04:55 PST,+101.02,+0.270978
2013-07-29 12:04:56 PST,+101.02,+0.270978
2013-07-29 12:04:57 PST,+101.039,+0.271215
2013-07-29 12:04:58 PST,+101.039,+0.271215
2013-07-29 12:04:59 PST,+101.039,+0.271215
2013-07-29 12:05:00 PST,+101.039,+0.271215
2013-07-29 12:05:01 PST,+101.039,+0.271215
2013-07-29 12:05:02 PST,+101.039,+0.271215
2013-07-29 12:05:03 PST,+101.039,+0.271215
2013-07-29 12:05:04 PST,+101.039,+0.271215
2013-07-29 12:05:05 PST,+101.039,+0.271215
2013-07-29 12:05:06 PST,+101.039,+0.271215
2013-07-29 12:05:07 PST,+101.039,+0.271215
2013-07-29 12:05:08 PST,+101.039,+0.271215
2013-07-29 12:05:09 PST,+101.039,+0.271215
2013-07-29 12:05:10 PST,+101.039,+0.271215
2013-07-29 12:05:11 PST,+101.039,+0.271215
2013-07-29 12:05:12 PST,+101.039,+0.271215
2013-07-29 12:05:13 PST,+101.039,+0.271215
2013-07-29 12:05:14 PST,+101.039,+0.271215
2013-07-29 12:05:15 PST,+101.039,+0.271215
2013-07-29 12:05:16 PST,+101.039,+0.271215
2013-07-29 12:05:17 PST,+101.039,+0.271215
2013-07-29 12:05:18 PST,+101.039,+0.271215
2013-07-29 12:05:19 PST,+101.039,+0.271215
2013-07-29 12:05:20 PST,+101.039,+0.271215
2013-07-29 12:05:21 PST,+101.039,+0.271215
2013-07-29 12:05:22 PST,+101.039,+0.271215
2013-07-29 12:05:23 PST,+101.039,+0.271215
2013-07-29 12:05:24 PST,+101.039,+0.271215
2013-07-29 12:05:25 PST,+101.039,+0.271215
2013-07-29 12:05:26 PST,+101.039,+0.271215
2013-07-29 12:05:27 PST,+101.039,+0.271215
2013-07-29 12:05:28 PST,+101.039,+0.271215
2013-07-29 12:05:29 PST,+101.039,+0.271215
2013-07-29 12:05:30 PST,+101.039,+0.271215
2013-07-29 12:05:31 PST,+101.039,+0.271215
2013-07-29 12:05:32 PST,+101.039,+0.271215
2013-07-29 12:05:33 PST,+101.039,+0.271215
2013-07-29 12:05:34 PST,+101.039,+0.271215
2013-07-29 12:05:35 PST,+101.039,+0.271215
2013-07-29 12:05:36 PST,+101.039,+0.271215
2013-07-29 12:05:37 PST,+101.039,+0.271215
2013-07-29 12:05:38 PST,+101.039,+0.271215
2013-07-29 12:05:39 PST,+101.039,+0.271215
2013-07-29 12:05:40 PST,+101.039,+0.271215
2013-07-29 12:05:41 PST,+101.039,+0.271215
2013-07-29 12:05:42 PST,+101.039,+0.271215
2013-07-29 12:05:43 PST,+101.039,+0.271215
2013-07-29 12:05:44 PST,+101.039,+0.271215
2013-07-29 12:05:45 PST,+101.039,+0.271215
2013-07-29 12:05:46 PST,+101.039,+0.271215
2013-07-29 12:05:47 PST,+101.039,+0.271215
2013-07-29 12:05:48 PST,+101.039,+0.271215
2013-07-29 12:05:49 PST,+101.039,+0.271215
2013-07-29 12:05:50 PST,+101.039,+0.271215
2013-07-29 12:05:51 PST,+101.039,+0.271215
2013-07-29 12:05:52 PST,+101.039,+0.271215
2013-07-29 12:05:53 PST,+101.039,+0.271215
2013-07-29 12:05:54 PST,+101.039,+0.271215
2013-07-29 12:05:55 PST,+101.039,+0.271215
2013-07-29 12:05:56 PST,+101.039,+0.271215
2013-07-29 12:05:57 PST,+101.058,+0.27145
2013-07-29 12:05:58 PST,+101.058,+0.27145
2013-07-29 12:05:59 PST,+101.058,+0.27145
2013-07-29 12:06:00 PST,+101.058,+0.27145
2013-07-29 12:06:01 PST,+101.058,+0.27145
2013-07-29 12:06:02 PST,+101.058,+0.27145
2013-07-29 12:06:03 PST,+101.058,+0.27145
2013-07-29 12:06:04 PST,+101.058,+0.27145
2013-07-29 12:06:05 PST,+101.058,+0.27145
2013-07-29 12:06:06 PST,+101.058,+0.27145
2013-07-29 12:06:07 PST,+101.058,+0.27145
2013-07-29 12:06:08 PST,+101.058,+0.27145
2013-07-29 12:06:09 PST,+101.058,+0.27145
2013-07-29 12:06:10 PST,+101.058,+0.27145
2013-07-29 12:06:11 PST,+101.058,+0.27145
2013-07-29 12:06:12 PST,+101.058,+0.27145
2013-07-29 12:06:13 PST,+101.058,+0.27145
2013-07-29 12:06:14 PST,+101.058,+0.27145
2013-07-29 12:06:15 PST,+101.058,+0.27145
2013-07-29 12:06:16 PST,+101.058,+0.27145
2013-07-29 12:06:17 PST,+101.058,+0.27145
2013-07-29 12:06:18 PST,+101.058,+0.27145
2013-07-29 12:06:19 PST,+101.058,+0.27145
2013-07-29 12:06:20 PST,+101.058,+0.27145
2013-07-29 12:06:21 PST,+101.058,+0.27145
2013-07-29 12:06:22 PST,+101.058,+0.27145
2013-07-29 12:06:23 PST,+101.058,+0.27145
2013-07-29 12:06:24 PST,+101.058,+0.27145
2013-07-29 12:06:25 PST,+101.058,+0.27145
2013-07-29 12:06:26 PST,+101.058,+0.27145
2013-07-29 12:06:27 PST,+101.058,+0.27145
2013-07-29 12:06:28 PST,+101.058,+0.27145
2013-07-29 12:06:29 PST,+101.058,+0.27145
2013-07-29 12:06:30 PST,+101.058,+0.27145
2013-07-29 12:06:31 PST,+101.058,+0.27145
2013-07-29 12:06:32 PST,+101.058,+0.27145
2013-07-29 12:06:33 PST,+101.058,+0.27145
2013-07-29 12:06:34 PST,+101.058,+0.27145
2013-07-29 12:06:35 PST,+101.058,+0.27145
2013-07-29 12:06:36 PST,+101.058,+0.27145
2013-07-29 12:06:37 PST,+101.058,+0.27145
2013-07-29 12:06:38 PST,+101.058,+0.27145
2013-07-29 12:06:39 PST,+101.058,+0.27145
2013-07-29 12:06:40 PST,+101.058,+0.27145
2013-07-29 12:06:41 PST,+101.058,+0.27145
2013-07-29 12:06:42 PST,+101.058,+0.27145
2013-07-29 12:06:43 PST,+101.058,+0.27145
2013-07-29 12:06:44 PST,+101.058,+0.27145
2013-07-29 12:06:45 PST,+101.058,+0.27145
2013-07-29 12:06:46 PST,+101.058,+0.27145
2013-07-29 12:06:47 PST,+101.058,+0.27145
2013-07-29 12:06:48 PST,+101.058,+0.27145
2013-07-29 12:06:49 PST,+101.058,+0.27145
2013-07-29 12:06:50 PST,+101.058,+0.27145
2013-07-29 12:06:51 PST,+101.058,+0.27145
2013-07-29 12:06:52 PST,+101.058,+0.27145
2013-07-29 12:06:53 PST,+101.058,+0.27145
2013-07-29 12:06:54 PST,+101.058,+0.27145
2013-07-29 12:06:55 PST,+101.058,+0.27145
2013-07-29 12:06:56 PST,+101.058,+0.27145
2013-07-29 12:06:57 PST,+101.077,+0.271682
2013-07-29 12:06:58 PST,+101.077,+0.271682
2013-07-29 12:06:59 PST,+101.077,+0.271682
2013-07-29 12:07:00 PST,+101.077,+0.271682
2013-07-29 12:07:01 PST,+101.077,+0.271682
2013-07-29 12:07:02 PST,+101.077,+0.271682
2013-07-29 12:07:03 PST,+101.077,+0.271682
2013-07-29 12:07:04 PST,+101.077,+0.271682
2013-07-29 12:07:05 PST,+101.077,+0.271682
2013-07-29 12:07:06 PST,+101.077,+0.271682
2013-07-29 12:07:07 PST,+101.077,+0.271682
2013-07-29 12:07:08 PST,+101.077,+0.271682
2013-07-29 12:07:09 PST,+101.077,+0.271682
2013-07-29 12:07:10 PST,+101.077,+0.271682
2013-07-29 12:07:11 PST,+101.077,+0.271682
2013-07-29 12:07:12 PST,+101.077,+0.271682
2013-07-29 12:07:13 PST,+101.077,+0.271682
2013-07-29 12:07:14 PST,+101.077,+0.271682
2013-07-29 12:07:15 PST,+101.077,+0.271682
2013-07-29 12:07:16 PST,+101.077,+0.271682
2013-07-29 12:07:17 PST,+101.077,+0.271682
2013-07-29 12:07:18 PST,+101.077,+0.271682
2013-07-29 12:07:19 PST,+101.077,+0.271682
2013-07-29 12:07:20 PST,+101.077,+0.271682
2013-07-29 12:07:21 PST,+101.077,+0.271682
2013-07-29 12:07:22 PST,+101.077,+0.271682
2013-07-29 12:07:23 PST,+101.077,+0.271682
2013-07-29 12:07:24 PST,+101.077,+0.271682
2013-07-29 12:07:25 PST,+101.077,+0.271682
2013-07-29 12:07:26 PST,+101.077,+0.271682
2013-07-29 12:07:27 PST,+101.077,+0.271682
2013-07-29 12:07:28 PST,+101.077,+0.271682
2013-07-29 12:07:29 PST,+101.077,+0.271682
2013-07-29 12:07:30 PST,+101.077,+0.271682
2013-07-29 12:07:31 PST,+101.077,+0.271682
2013-07-29 12:07:32 PST,+101.077,+0.271682
2013-07-29 12:07:33 PST,+101.077,+0.271682
2013-07-29 12:07:34 PST,+101.077,+0.271682
2013-07-29 12:07:35 PST,+101.077,+0.271682
2013-07-29 12:07:36 PST,+101.077,+0.271682
2013-07-29 12:07:37 PST,+101.077,+0.271682
2013-07-29 12:07:38 PST,+101.077,+0.271682
2013-07-29 12:07:39 PST,+101.077,+0.271682
2013-07-29 12:07:40 PST,+101.077,+0.271682
2013-07-29 12:07:41 PST,+101.077,+0.271682
2013-07-29 12:07:42 PST,+101.077,+0.271682
2013-07-29 12:07:43 PST,+101.077,+0.271682
2013-07-29 12:07:44 PST,+101.077,+0.271682
2013-07-29 12:07:45 PST,+101.077,+0.271682
2013-07-29 12:07:46 PST,+101.077,+0.271682
2013-07-29 12:07:47 PST,+101.077,+0.271682
2013-07-29 12:07:48 PST,+101.077,+0.271682
2013-07-29 12:07:49 PST,+101.077,+0.271682
2013-07-29 12:07:50 PST,+101.077,+0.271682
2013-07-29 12:07:51 PST,+101.077,+0.271682
2013-07-29 12:07:52 PST,+101.077,+0.271682
2013-07-29 12:07:53 PST,+101.077,+0.271682
2013-07-29 12:07:54 PST,+101.077,+0.271682
2013-07-29 12:07:55 PST,+101.077,+0.271682
2013-07-29 12:07:56 PST,+101.077,+0.271682
2013-07-29 12:07:57 PST,+101.096,+0.271911
2013-07-29 12:07:58 PST,+101.096,+0.271911
2013-07-29 12:07:59 PST,+101.096,+0.271911
2013-07-29 12:08:00 PST,+101.096,+0.271911
2013-07-29 12:08:01 PST,+101.096,+0.271911
2013-07-29 12:08:02 PST,+101.096,+0.271911
2013-07-29 12:08:03 PST,+101.096,+0.271911
2013-07-29 12:08:04 PST,+101.096,+0.271911
2013-07-29 12:08:05 PST,+101.096,+0.271911
2013-07-29 12:08:06 PST,+101.096,+0.271911
2013-07-29 12:08:07 PST,+101.096,+0.271911
2013-07-29 12:08:08 PST,+101.096,+0.271911
2013-07-29 12:08:09 PST,+101.096,+0.271911
2013-07-29 12:08:10 PST,+101.096,+0.271911
2013-07-29 12:08:11 PST,+101.096,+0.271911
2013-07-29 12:08:12 PST,+101.096,+0.271911
2013-07-29 12:08:13 PST,+101.096,+0.271911
2013-07-29 12:08:14 PST,+101.096,+0.271911
2013-07-29 12:08:15 PST,+101.096,+0.271911
2013-07-29 12:08:16 PST,+101.096,+0.271911
2013-07-29 12:08:17 PST,+101.096,+0.271911
2013-07-29 12:08:18 PST,+101.096,+0.271911
2013-07-29 12:08:19 PST,+101.096,+0.271911
2013-07-29 12:08:20 PST,+101.096,+0.271911
2013-07-29 12:08:21 PST,+101.096,+0.271911
2013-07-29 12:08:22 PST,+101.096,+0.271911
2013-07-29 12:08:23 PST,+101.096,+0.271911
2013-07-29 12:08:24 PST,+101.096,+0.271911
2013-07-29 12:08:25 PST,+101.096,+0.271911
2013-07-29 12:08:26 PST,+101.096,+0.271911
2013-07-29 12:08:27 PST,+101.096,+0.271911
2013-07-29 12:08:28 PST,+101.096,+0.271911
2013-07-29 12:08:29 PST,+101.096,+0.271911
2013-07-29 12:08:30 PST,+101.096,+0.271911
2013-07-29 12:08:31 PST,+101.096,+0.271911
2013-07-29 12:08:32 PST,+101.096,+0.271911
2013-07-29 12:08:33 PST,+101.096,+0.271911
2013-07-29 12:08:34 PST,+101.096,+0.271911
2013-07-29 12:08:35 PST,+101.096,+0.271911
